"","H_DATE","H_URLTeam","A_URLTeam","H_Tpct","H_TLast10","H_HRpct","H_HRLast10","H_ARpct","H_ARLast10","A_Tpct","A_TLast10","A_HRpct","A_HRLast10","A_ARpct","A_ARLast10","H_Outcome"
"601","Tue, Jan 4","NO","PHX",0.351351351351351,0.6,0.411764705882353,0.6,0.315789473684211,0.5,0.777777777777778,0.7,0.789473684210526,0.8,0.75,0.7,"0"
"602","Thu, Jan 6","NO","GS",0.342105263157895,0.5,0.388888888888889,0.5,0.315789473684211,0.5,0.783783783783784,0.7,0.842105263157895,0.8,0.705882352941177,0.6,"1"
"603","Tue, Jan 11","NO","MIN",0.35,0.5,0.421052631578947,0.6,0.3,0.5,0.5,0.5,0.5,0.6,0.473684210526316,0.5,"1"
"604","Thu, Jan 13","NO","LAC",0.365853658536585,0.5,0.45,0.6,0.3,0.5,0.5,0.4,0.52,0.4,0.4375,0.5,"1"
"605","Mon, Jan 24","NO","IND",0.377777777777778,0.4,0.476190476190476,0.7,0.260869565217391,0.3,0.361702127659574,0.3,0.521739130434783,0.5,0.217391304347826,0.2,"1"
"606","Fri, Jan 28","NO","DEN",0.382978723404255,0.5,0.5,0.8,0.291666666666667,0.3,0.553191489361702,0.7,0.571428571428571,0.5,0.52,0.7,"0"
"607","Sat, Jan 29","NO","BOS",0.375,0.5,0.478260869565217,0.7,0.291666666666667,0.3,0.5,0.6,0.6,0.6,0.375,0.2,"0"
"608","Tue, Feb 8","NO","HOU",0.39622641509434,0.5,0.458333333333333,0.6,0.321428571428571,0.3,0.283018867924528,0.3,0.333333333333333,0.1,0.25,0.4,"1"
"609","Thu, Feb 10","NO","MIA",0.407407407407407,0.6,0.48,0.6,0.321428571428571,0.3,0.636363636363636,0.6,0.782608695652174,0.9,0.548387096774194,0.6,"0"
"610","Sat, Feb 12","NO","SA",0.4,0.5,0.461538461538462,0.5,0.321428571428571,0.3,0.375,0.4,0.357142857142857,0.3,0.37037037037037,0.3,"0"
"611","Mon, Feb 14","NO","TOR",0.392857142857143,0.4,0.444444444444444,0.5,0.321428571428571,0.3,0.563636363636364,0.8,0.571428571428571,0.8,0.576923076923077,0.7,"1"
"612","Tue, Feb 15","NO","MEM",0.403508771929825,0.5,0.464285714285714,0.6,0.321428571428571,0.3,0.689655172413793,0.8,0.678571428571429,0.8,0.689655172413793,0.7,"0"
"613","Thu, Feb 17","NO","DAL",0.396551724137931,0.5,0.448275862068966,0.5,0.321428571428571,0.3,0.586206896551724,0.7,0.666666666666667,0.8,0.518518518518518,0.6,"0"
"614","Wed, Mar 2","NO","SAC",0.409836065573771,0.6,0.433333333333333,0.4,0.366666666666667,0.5,0.365079365079365,0.4,0.46875,0.5,0.266666666666667,0.2,"1"
"615","Fri, Mar 4","NO","UTAH",0.419354838709677,0.6,0.451612903225806,0.4,0.366666666666667,0.5,0.639344262295082,0.9,0.67741935483871,0.7,0.586206896551724,0.3,"1"
"616","Wed, Mar 9","NO","ORL",0.415384615384615,0.5,0.46875,0.4,0.375,0.6,0.242424242424242,0.3,0.241379310344828,0.5,0.25,0.3,"0"
"617","Fri, Mar 11","NO","CHA",0.409090909090909,0.5,0.454545454545455,0.4,0.375,0.6,0.477611940298507,0.3,0.5,0.2,0.470588235294118,0.6,"0"
"618","Sun, Mar 13","NO","HOU",0.402985074626866,0.4,0.441176470588235,0.4,0.375,0.6,0.253731343283582,0.2,0.32258064516129,0.3,0.2,0.1,"1"
"619","Tue, Mar 15","NO","PHX",0.411764705882353,0.5,0.457142857142857,0.4,0.375,0.6,0.794117647058823,0.6,0.777777777777778,0.7,0.806451612903226,0.8,"0"
"620","Fri, Nov 12","CHA","NY",0.461538461538462,0.3,0.5,0.5,0.375,0.375,0.583333333333333,0.5,0.4,0.4,0.833333333333333,0.833333333333333,"1"
"621","Sun, Nov 14","CHA","GS",0.5,0.4,0.6,0.6,0.375,0.375,0.916666666666667,0.9,0.875,0.875,1,1,"1"
"622","Wed, Nov 17","CHA","WSH",0.533333333333333,0.4,0.666666666666667,0.666666666666667,0.375,0.375,0.769230769230769,0.8,0.833333333333333,0.833333333333333,0.666666666666667,0.666666666666667,"1"
"623","Fri, Nov 19","CHA","IND",0.5625,0.5,0.714285714285714,0.714285714285714,0.375,0.375,0.375,0.5,0.6,0.6,0.2,0.2,"1"
"624","Fri, Nov 26","CHA","MIN",0.6,0.7,0.75,0.75,0.454545454545455,0.4,0.5,0.6,0.454545454545455,0.4,0.5,0.5,"1"
"625","Mon, Dec 6","CHA","PHI",0.56,0.6,0.777777777777778,0.777777777777778,0.4,0.3,0.521739130434783,0.4,0.444444444444444,0.444444444444444,0.538461538461538,0.5,"0"
"626","Wed, Dec 8","CHA","PHI",0.538461538461538,0.5,0.7,0.7,0.4,0.3,0.541666666666667,0.5,0.444444444444444,0.444444444444444,0.571428571428571,0.5,"0"
"627","Fri, Dec 10","CHA","SAC",0.518518518518518,0.4,0.636363636363636,0.6,0.4,0.3,0.44,0.5,0.333333333333333,0.4,0.5,0.4,"1"
"628","Mon, Dec 27","CHA","HOU",0.5,0.4,0.666666666666667,0.7,0.380952380952381,0.3,0.303030303030303,0.3,0.538461538461538,0.6,0.157894736842105,0.3,"1"
"629","Sun, Jan 2","CHA","PHX",0.527777777777778,0.5,0.692307692307692,0.7,0.409090909090909,0.3,0.771428571428571,0.6,0.789473684210526,0.8,0.733333333333333,0.7,"0"
"630","Wed, Jan 5","CHA","DET",0.5,0.4,0.642857142857143,0.7,0.434782608695652,0.4,0.2,0.3,0.1875,0.2,0.166666666666667,0.1,"1"
"631","Sat, Jan 8","CHA","MIL",0.512820512820513,0.5,0.666666666666667,0.7,0.434782608695652,0.4,0.634146341463415,0.7,0.684210526315789,0.8,0.619047619047619,0.6,"1"
"632","Mon, Jan 10","CHA","MIL",0.525,0.5,0.6875,0.7,0.434782608695652,0.4,0.619047619047619,0.7,0.684210526315789,0.8,0.590909090909091,0.6,"1"
"633","Fri, Jan 14","CHA","ORL",0.547619047619048,0.7,0.705882352941177,0.7,0.416666666666667,0.4,0.166666666666667,0,0.125,0.1,0.2,0.2,"0"
"634","Fri, Jan 21","CHA","OKC",0.555555555555556,0.7,0.666666666666667,0.6,0.461538461538462,0.5,0.318181818181818,0.2,0.380952380952381,0.4,0.272727272727273,0.3,"1"
"635","Sun, Jan 23","CHA","ATL",0.565217391304348,0.7,0.684210526315789,0.6,0.461538461538462,0.5,0.444444444444444,0.4,0.476190476190476,0.2,0.391304347826087,0.4,"0"
"636","Fri, Jan 28","CHA","LAL",0.551020408163265,0.7,0.65,0.6,0.464285714285714,0.5,0.489795918367347,0.4,0.576923076923077,0.6,0.409090909090909,0.3,"1"
"637","Sun, Jan 30","CHA","LAC",0.56,0.7,0.666666666666667,0.7,0.464285714285714,0.5,0.490196078431373,0.5,0.538461538461538,0.5,0.416666666666667,0.4,"0"
"638","Fri, Feb 4","CHA","CLE",0.538461538461538,0.5,0.636363636363636,0.6,0.482758620689655,0.6,0.596153846153846,0.7,0.625,0.8,0.555555555555556,0.5,"0"
"639","Sat, Feb 5","CHA","MIA",0.528301886792453,0.5,0.608695652173913,0.5,0.482758620689655,0.6,0.622641509433962,0.6,0.782608695652174,0.9,0.517241379310345,0.5,"0"
"640","Mon, Feb 7","CHA","TOR",0.518518518518518,0.4,0.583333333333333,0.5,0.482758620689655,0.6,0.549019607843137,0.7,0.555555555555556,0.8,0.521739130434783,0.5,"0"
"641","Wed, Feb 9","CHA","CHI",0.509090909090909,0.3,0.56,0.4,0.482758620689655,0.6,0.611111111111111,0.5,0.730769230769231,0.7,0.518518518518518,0.3,"0"
"642","Sat, Feb 12","CHA","MEM",0.508771929824561,0.3,0.538461538461538,0.3,0.466666666666667,0.6,0.684210526315789,0.8,0.678571428571429,0.8,0.678571428571429,0.7,"0"
"643","Thu, Feb 17","CHA","MIA",0.491525423728814,0.2,0.518518518518518,0.2,0.483870967741935,0.7,0.637931034482759,0.6,0.76,0.8,0.5625,0.7,"0"
"644","Fri, Feb 25","CHA","TOR",0.483333333333333,0.1,0.5,0.2,0.483870967741935,0.7,0.56140350877193,0.8,0.571428571428571,0.8,0.571428571428571,0.7,"1"
"645","Sun, Feb 27","CHA","DET",0.491803278688525,0.2,0.517241379310345,0.2,0.483870967741935,0.7,0.233333333333333,0.2,0.310344827586207,0.3,0.166666666666667,0.2,"0"
"646","Sat, Mar 5","CHA","SA",0.484375,0.3,0.5,0.2,0.454545454545455,0.5,0.380952380952381,0.5,0.379310344827586,0.4,0.393939393939394,0.5,"1"
"647","Tue, Mar 8","CHA","BKN",0.492307692307692,0.4,0.516129032258065,0.2,0.454545454545455,0.5,0.492307692307692,0.3,0.433333333333333,0.3,0.558823529411765,0.2,"0"
"648","Wed, Mar 9","CHA","BOS",0.484848484848485,0.4,0.5,0.2,0.454545454545455,0.5,0.590909090909091,0.8,0.666666666666667,0.7,0.5,0.8,"0"
"649","Wed, Mar 16","CHA","ATL",0.492753623188406,0.5,0.484848484848485,0.2,0.485714285714286,0.6,0.5,0.6,0.617647058823529,0.8,0.363636363636364,0.3,"1"
"650","Sat, Mar 19","CHA","DAL",0.5,0.6,0.5,0.3,0.485714285714286,0.6,0.614285714285714,0.8,0.676470588235294,0.8,0.571428571428571,0.7,"1"
"651","Wed, Nov 10","MEM","CHA",0.6,0.6,0.8,0.8,0.5,0.5,0.416666666666667,0.3,0.666666666666667,0.666666666666667,0.375,0.375,"0"
"652","Fri, Nov 12","MEM","PHX",0.545454545454545,0.5,0.666666666666667,0.666666666666667,0.5,0.5,0.7,0.7,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,"0"
"653","Mon, Nov 15","MEM","HOU",0.461538461538462,0.4,0.571428571428571,0.571428571428571,0.4,0.4,0.0769230769230769,0,0.2,0.2,0,0,"1"
"654","Thu, Nov 18","MEM","LAC",0.5,0.5,0.625,0.625,0.4,0.4,0.642857142857143,0.8,0.666666666666667,0.666666666666667,0.5,0.5,"1"
"655","Wed, Nov 24","MEM","TOR",0.529411764705882,0.5,0.666666666666667,0.666666666666667,0.285714285714286,0.285714285714286,0.444444444444444,0.3,0.285714285714286,0.285714285714286,0.6,0.6,"0"
"656","Fri, Nov 26","MEM","ATL",0.5,0.4,0.6,0.6,0.285714285714286,0.285714285714286,0.526315789473684,0.6,0.875,0.875,0.2,0.2,"0"
"657","Sun, Nov 28","MEM","SAC",0.473684210526316,0.4,0.545454545454545,0.5,0.285714285714286,0.285714285714286,0.4,0.3,0.222222222222222,0.222222222222222,0.5,0.5,"1"
"658","Thu, Dec 2","MEM","OKC",0.523809523809524,0.5,0.583333333333333,0.6,0.375,0.375,0.285714285714286,0.1,0.4,0.4,0.2,0.2,"1"
"659","Wed, Dec 8","MEM","DAL",0.583333333333333,0.7,0.615384615384615,0.6,0.5,0.5,0.478260869565217,0.2,0.545454545454545,0.5,0.454545454545455,0.5,"0"
"660","Thu, Dec 9","MEM","LAL",0.56,0.6,0.571428571428571,0.5,0.5,0.5,0.52,0.5,0.533333333333333,0.5,0.444444444444444,0.444444444444444,"1"
"661","Sat, Dec 11","MEM","HOU",0.576923076923077,0.7,0.6,0.5,0.5,0.5,0.32,0.7,0.583333333333333,0.6,0.0833333333333333,0.1,"1"
"662","Mon, Dec 13","MEM","PHI",0.592592592592593,0.7,0.625,0.6,0.5,0.5,0.555555555555556,0.6,0.454545454545455,0.5,0.6,0.5,"1"
"663","Sun, Dec 19","MEM","POR",0.633333333333333,0.9,0.647058823529412,0.7,0.583333333333333,0.6,0.4,0.2,0.588235294117647,0.4,0.0833333333333333,0.1,"0"
"664","Mon, Dec 20","MEM","OKC",0.612903225806452,0.8,0.611111111111111,0.6,0.583333333333333,0.6,0.321428571428571,0.3,0.285714285714286,0.2,0.307692307692308,0.4,"0"
"665","Wed, Dec 29","MEM","LAL",0.6,0.7,0.578947368421053,0.5,0.6,0.7,0.485714285714286,0.4,0.526315789473684,0.4,0.466666666666667,0.6,"1"
"666","Fri, Dec 31","MEM","SA",0.611111111111111,0.7,0.6,0.6,0.6,0.7,0.424242424242424,0.6,0.4375,0.5,0.4375,0.5,"1"
"667","Thu, Jan 6","MEM","DET",0.641025641025641,0.7,0.619047619047619,0.7,0.647058823529412,0.9,0.194444444444444,0.3,0.1875,0.2,0.157894736842105,0.1,"1"
"668","Tue, Jan 11","MEM","GS",0.666666666666667,0.9,0.636363636363636,0.7,0.684210526315789,0.9,0.769230769230769,0.6,0.85,0.8,0.666666666666667,0.5,"1"
"669","Thu, Jan 13","MEM","MIN",0.674418604651163,1,0.652173913043478,0.7,0.684210526315789,0.9,0.48780487804878,0.5,0.5,0.6,0.45,0.5,"1"
"670","Fri, Jan 14","MEM","DAL",0.681818181818182,1,0.666666666666667,0.8,0.684210526315789,0.9,0.536585365853659,0.7,0.555555555555556,0.4,0.5,0.5,"0"
"671","Mon, Jan 17","MEM","CHI",0.666666666666667,0.9,0.64,0.7,0.684210526315789,0.9,0.658536585365854,0.6,0.75,0.9,0.6,0.6,"1"
"672","Fri, Jan 28","MEM","UTAH",0.66,0.7,0.653846153846154,0.7,0.652173913043478,0.7,0.612244897959184,0.2,0.625,0.5,0.625,0.4,"1"
"673","Sat, Jan 29","MEM","WSH",0.666666666666667,0.7,0.666666666666667,0.7,0.652173913043478,0.7,0.479166666666667,0.4,0.541666666666667,0.4,0.434782608695652,0.4,"1"
"674","Tue, Feb 8","MEM","LAC",0.672727272727273,0.7,0.678571428571429,0.8,0.653846153846154,0.7,0.490909090909091,0.5,0.571428571428571,0.5,0.423076923076923,0.4,"1"
"675","Wed, Feb 16","MEM","POR",0.694915254237288,0.9,0.689655172413793,0.9,0.689655172413793,0.7,0.413793103448276,0.4,0.483870967741935,0.3,0.307692307692308,0.6,"0"
"676","Mon, Feb 28","MEM","SA",0.67741935483871,0.7,0.666666666666667,0.8,0.67741935483871,0.7,0.39344262295082,0.5,0.357142857142857,0.3,0.40625,0.5,"1"
"677","Sat, Mar 5","MEM","ORL",0.671875,0.7,0.67741935483871,0.8,0.6875,0.7,0.25,0.4,0.25,0.5,0.257142857142857,0.4,"1"
"678","Tue, Mar 8","MEM","NO",0.666666666666667,0.6,0.6875,0.8,0.666666666666667,0.7,0.421875,0.5,0.451612903225806,0.4,0.375,0.6,"1"
"679","Fri, Mar 11","MEM","NY",0.671641791044776,0.6,0.696969696969697,0.8,0.666666666666667,0.7,0.424242424242424,0.3,0.419354838709677,0.3,0.441176470588235,0.4,"1"
"680","Mon, Nov 15","DET","SAC",0.25,0.3,0.2,0.2,0.166666666666667,0.166666666666667,0.384615384615385,0.4,0.4,0.4,0.428571428571429,0.428571428571429,"0"
"681","Wed, Nov 17","DET","IND",0.230769230769231,0.3,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.4,0.5,0.6,0.6,0.222222222222222,0.222222222222222,"1"
"682","Fri, Nov 19","DET","GS",0.285714285714286,0.4,0.285714285714286,0.285714285714286,0.166666666666667,0.166666666666667,0.866666666666667,0.9,0.875,0.875,0.833333333333333,0.833333333333333,"0"
"683","Sun, Nov 21","DET","LAL",0.266666666666667,0.3,0.25,0.25,0.166666666666667,0.166666666666667,0.470588235294118,0.4,0.636363636363636,0.7,0.2,0.2,"0"
"684","Tue, Nov 23","DET","MIA",0.25,0.3,0.222222222222222,0.222222222222222,0.166666666666667,0.166666666666667,0.647058823529412,0.5,0.833333333333333,0.833333333333333,0.5,0.5,"0"
"685","Mon, Dec 6","DET","OKC",0.181818181818182,0.1,0.2,0.2,0.181818181818182,0.2,0.272727272727273,0.1,0.4,0.4,0.181818181818182,0.2,"0"
"686","Wed, Dec 8","DET","WSH",0.173913043478261,0.1,0.181818181818182,0.2,0.181818181818182,0.2,0.56,0.4,0.8,0.8,0.428571428571429,0.4,"0"
"687","Sun, Dec 12","DET","BKN",0.16,0,0.166666666666667,0.1,0.166666666666667,0.2,0.692307692307692,0.7,0.666666666666667,0.7,0.769230769230769,0.8,"0"
"688","Sat, Dec 18","DET","HOU",0.148148148148148,0,0.153846153846154,0.1,0.153846153846154,0.2,0.310344827586207,0.6,0.538461538461538,0.6,0.133333333333333,0.2,"0"
"689","Sun, Dec 19","DET","MIA",0.142857142857143,0,0.142857142857143,0.1,0.153846153846154,0.2,0.6,0.5,0.636363636363636,0.6,0.555555555555556,0.6,"1"
"690","Wed, Dec 29","DET","NY",0.15625,0.1,0.2,0.2,0.125,0.1,0.470588235294118,0.4,0.352941176470588,0.3,0.5625,0.4,"0"
"691","Sat, Jan 1","DET","SA",0.151515151515152,0.1,0.1875,0.2,0.125,0.1,0.411764705882353,0.5,0.4375,0.5,0.411764705882353,0.5,"1"
"692","Sat, Jan 8","DET","ORL",0.189189189189189,0.3,0.235294117647059,0.2,0.157894736842105,0.1,0.179487179487179,0.2,0.133333333333333,0.1,0.217391304347826,0.2,"1"
"693","Mon, Jan 10","DET","UTAH",0.210526315789474,0.4,0.277777777777778,0.3,0.157894736842105,0.1,0.7,0.7,0.7,0.8,0.736842105263158,0.8,"1"
"694","Fri, Jan 14","DET","TOR",0.225,0.4,0.315789473684211,0.4,0.15,0.1,0.526315789473684,0.7,0.545454545454545,0.8,0.533333333333333,0.4,"1"
"695","Sun, Jan 16","DET","PHX",0.24390243902439,0.5,0.35,0.5,0.15,0.1,0.780487804878049,0.6,0.80952380952381,0.8,0.789473684210526,0.7,"0"
"696","Tue, Jan 25","DET","DEN",0.239130434782609,0.4,0.333333333333333,0.5,0.166666666666667,0.2,0.533333333333333,0.6,0.571428571428571,0.5,0.478260869565217,0.6,"0"
"697","Sun, Jan 30","DET","CLE",0.229166666666667,0.3,0.318181818181818,0.5,0.16,0.2,0.612244897959184,0.8,0.608695652173913,0.8,0.6,0.5,"1"
"698","Tue, Feb 1","DET","NO",0.244897959183673,0.3,0.347826086956522,0.6,0.16,0.2,0.36,0.4,0.478260869565217,0.7,0.269230769230769,0.3,"0"
"699","Thu, Feb 3","DET","MIN",0.24,0.3,0.333333333333333,0.6,0.16,0.2,0.509803921568627,0.6,0.583333333333333,0.7,0.423076923076923,0.5,"0"
"700","Fri, Feb 4","DET","BOS",0.235294117647059,0.2,0.32,0.5,0.16,0.2,0.528301886792453,0.7,0.62962962962963,0.7,0.4,0.3,"0"
"701","Thu, Feb 10","DET","MEM",0.222222222222222,0.1,0.307692307692308,0.5,0.148148148148148,0.2,0.678571428571429,0.7,0.678571428571429,0.8,0.666666666666667,0.7,"0"
"702","Fri, Feb 11","DET","CHA",0.218181818181818,0.1,0.296296296296296,0.4,0.148148148148148,0.2,0.5,0.2,0.56,0.4,0.466666666666667,0.6,"0"
"703","Thu, Feb 24","DET","CLE",0.224137931034483,0.2,0.285714285714286,0.3,0.137931034482759,0.1,0.603448275862069,0.6,0.653846153846154,0.8,0.548387096774194,0.5,"1"
"704","Sat, Feb 26","DET","BOS",0.23728813559322,0.2,0.310344827586207,0.3,0.137931034482759,0.1,0.573770491803279,0.9,0.666666666666667,0.8,0.5,0.8,"0"
"705","Fri, Mar 4","DET","IND",0.253968253968254,0.4,0.3,0.2,0.1875,0.3,0.34375,0.3,0.4375,0.2,0.225806451612903,0.3,"1"
"706","Mon, Mar 7","DET","ATL",0.265625,0.5,0.32258064516129,0.3,0.1875,0.3,0.492063492063492,0.6,0.580645161290323,0.8,0.387096774193548,0.3,"1"
"707","Wed, Mar 9","DET","CHI",0.276923076923077,0.6,0.34375,0.4,0.1875,0.3,0.6,0.5,0.727272727272727,0.7,0.483870967741935,0.3,"0"
"708","Sun, Mar 13","DET","LAC",0.26865671641791,0.6,0.333333333333333,0.3,0.212121212121212,0.3,0.507246376811594,0.6,0.575757575757576,0.7,0.428571428571429,0.4,"0"
"709","Sun, Nov 7","ORL","UTAH",0.2,0.2,0,0,0.2,0.2,0.777777777777778,0.777777777777778,1,1,0.666666666666667,0.666666666666667,"1"
"710","Wed, Nov 10","ORL","BKN",0.272727272727273,0.3,0.2,0.2,0.2,0.2,0.636363636363636,0.7,0.6,0.6,0.6,0.6,"0"
"711","Sat, Nov 13","ORL","WSH",0.25,0.3,0.166666666666667,0.166666666666667,0.2,0.2,0.727272727272727,0.7,0.8,0.8,0.6,0.6,"0"
"712","Wed, Nov 24","ORL","CHA",0.222222222222222,0.2,0.142857142857143,0.142857142857143,0.3,0.3,0.578947368421053,0.6,0.714285714285714,0.714285714285714,0.454545454545455,0.4,"0"
"713","Fri, Nov 26","ORL","CHI",0.210526315789474,0.2,0.125,0.125,0.3,0.3,0.631578947368421,0.6,0.75,0.75,0.6,0.6,"0"
"714","Wed, Dec 1","ORL","DEN",0.181818181818182,0.1,0.111111111111111,0.111111111111111,0.25,0.2,0.5,0.4,0.7,0.7,0.333333333333333,0.333333333333333,"1"
"715","Wed, Dec 15","ORL","ATL",0.178571428571429,0.1,0.2,0.2,0.176470588235294,0.1,0.481481481481481,0.5,0.615384615384615,0.5,0.384615384615385,0.4,"0"
"716","Fri, Dec 17","ORL","MIA",0.172413793103448,0.1,0.181818181818182,0.2,0.176470588235294,0.1,0.586206896551724,0.5,0.636363636363636,0.6,0.529411764705882,0.6,"0"
"717","Thu, Dec 23","ORL","NO",0.21875,0.3,0.166666666666667,0.2,0.210526315789474,0.1,0.34375,0.6,0.357142857142857,0.5,0.294117647058824,0.4,"0"
"718","Tue, Dec 28","ORL","MIL",0.205882352941176,0.2,0.153846153846154,0.2,0.25,0.2,0.628571428571429,0.6,0.6875,0.9,0.555555555555556,0.5,"0"
"719","Thu, Dec 30","ORL","MIL",0.2,0.2,0.142857142857143,0.2,0.25,0.2,0.638888888888889,0.7,0.6875,0.9,0.578947368421053,0.6,"0"
"720","Wed, Jan 5","ORL","PHI",0.184210526315789,0.2,0.133333333333333,0.1,0.227272727272727,0.2,0.555555555555556,0.6,0.428571428571429,0.3,0.619047619047619,0.7,"0"
"721","Sun, Jan 9","ORL","WSH",0.175,0.2,0.125,0.1,0.217391304347826,0.2,0.487179487179487,0.4,0.625,0.5,0.409090909090909,0.3,"0"
"722","Mon, Jan 17","ORL","POR",0.181818181818182,0.1,0.117647058823529,0.1,0.230769230769231,0.3,0.404761904761905,0.4,0.541666666666667,0.3,0.176470588235294,0.2,"0"
"723","Fri, Jan 21","ORL","LAL",0.173913043478261,0.1,0.111111111111111,0.1,0.222222222222222,0.3,0.488888888888889,0.5,0.576923076923077,0.6,0.388888888888889,0.4,"0"
"724","Sun, Jan 23","ORL","CHI",0.170212765957447,0.1,0.105263157894737,0.1,0.222222222222222,0.3,0.636363636363636,0.4,0.714285714285714,0.8,0.545454545454545,0.4,"1"
"725","Wed, Jan 26","ORL","LAC",0.1875,0.2,0.15,0.1,0.222222222222222,0.3,0.489795918367347,0.5,0.538461538461538,0.5,0.409090909090909,0.4,"0"
"726","Fri, Jan 28","ORL","DET",0.183673469387755,0.2,0.142857142857143,0.1,0.222222222222222,0.3,0.234042553191489,0.4,0.333333333333333,0.5,0.16,0.2,"1"
"727","Sun, Jan 30","ORL","DAL",0.2,0.3,0.181818181818182,0.2,0.222222222222222,0.3,0.58,0.7,0.625,0.8,0.52,0.6,"1"
"728","Sat, Feb 5","ORL","MEM",0.226415094339623,0.4,0.217391304347826,0.3,0.206896551724138,0.2,0.666666666666667,0.6,0.666666666666667,0.7,0.653846153846154,0.7,"0"
"729","Sun, Feb 6","ORL","BOS",0.222222222222222,0.4,0.208333333333333,0.3,0.206896551724138,0.2,0.537037037037037,0.7,0.62962962962963,0.7,0.423076923076923,0.4,"0"
"730","Wed, Feb 16","ORL","ATL",0.220338983050847,0.4,0.2,0.3,0.242424242424242,0.3,0.473684210526316,0.5,0.551724137931034,0.8,0.37037037037037,0.3,"0"
"731","Fri, Feb 25","ORL","HOU",0.216666666666667,0.3,0.192307692307692,0.3,0.242424242424242,0.3,0.258620689655172,0.1,0.32,0.1,0.21875,0.3,"1"
"732","Mon, Feb 28","ORL","IND",0.229508196721311,0.3,0.222222222222222,0.4,0.242424242424242,0.3,0.338709677419355,0.2,0.4375,0.2,0.206896551724138,0.3,"1"
"733","Wed, Mar 2","ORL","IND",0.263888888888889,0.4,0.25,0.5,0.242424242424242,0.3,0.347222222222222,0.2,0.4375,0.2,0.2,0.3,"0"
"734","Tue, Mar 8","ORL","PHX",0.246153846153846,0.4,0.241379310344828,0.5,0.257142857142857,0.4,0.796875,0.7,0.794117647058823,0.8,0.793103448275862,0.8,"0"
"735","Fri, Mar 11","ORL","MIN",0.253731343283582,0.4,0.233333333333333,0.4,0.25,0.3,0.567164179104478,0.8,0.636363636363636,0.8,0.484848484848485,0.6,"1"
"736","Sun, Mar 13","ORL","PHI",0.264705882352941,0.5,0.258064516129032,0.5,0.25,0.3,0.615384615384615,0.7,0.59375,0.7,0.65625,0.7,"0"
"737","Tue, Mar 15","ORL","BKN",0.260869565217391,0.5,0.25,0.4,0.25,0.3,0.514705882352941,0.4,0.419354838709677,0.2,0.583333333333333,0.4,"0"
"738","Thu, Mar 17","ORL","DET",0.257142857142857,0.5,0.242424242424242,0.3,0.25,0.3,0.260869565217391,0.4,0.333333333333333,0.3,0.2,0.3,"0"
"739","Sun, Mar 20","ORL","OKC",0.253521126760563,0.4,0.235294117647059,0.3,0.25,0.3,0.285714285714286,0.1,0.264705882352941,0.1,0.314285714285714,0.4,"1"
"740","Sun, Nov 7","WSH","MIL",0.666666666666667,0.666666666666667,0.8,0.8,0.666666666666667,0.666666666666667,0.444444444444444,0.444444444444444,0.25,0.25,0.75,0.75,"1"
"741","Mon, Nov 15","WSH","NO",0.75,0.7,0.833333333333333,0.833333333333333,0.6,0.6,0.142857142857143,0.1,0,0,0.142857142857143,0.142857142857143,"1"
"742","Sat, Nov 20","WSH","MIA",0.666666666666667,0.6,0.857142857142857,0.857142857142857,0.571428571428571,0.571428571428571,0.6875,0.6,0.833333333333333,0.833333333333333,0.555555555555556,0.555555555555556,"1"
"743","Mon, Nov 22","WSH","CHA",0.6875,0.6,0.875,0.875,0.571428571428571,0.571428571428571,0.555555555555556,0.5,0.714285714285714,0.714285714285714,0.4,0.4,"0"
"744","Wed, Dec 1","WSH","MIN",0.619047619047619,0.5,0.777777777777778,0.777777777777778,0.545454545454545,0.5,0.523809523809524,0.7,0.5,0.4,0.5,0.5,"1"
"745","Fri, Dec 3","WSH","CLE",0.636363636363636,0.5,0.8,0.8,0.545454545454545,0.5,0.545454545454545,0.5,0.4,0.4,0.636363636363636,0.7,"0"
"746","Sat, Dec 11","WSH","UTAH",0.576923076923077,0.4,0.727272727272727,0.7,0.428571428571429,0.4,0.72,0.8,0.666666666666667,0.6,0.75,0.7,"0"
"747","Sun, Dec 26","WSH","PHI",0.53125,0.3,0.666666666666667,0.6,0.421052631578947,0.4,0.5,0.5,0.461538461538462,0.4,0.555555555555556,0.5,"0"
"748","Thu, Dec 30","WSH","CLE",0.5,0.3,0.615384615384615,0.5,0.45,0.4,0.588235294117647,0.7,0.5625,0.5,0.588235294117647,0.6,"1"
"749","Sat, Jan 1","WSH","CHI",0.514285714285714,0.4,0.642857142857143,0.6,0.45,0.4,0.696969696969697,0.8,0.733333333333333,0.8,0.647058823529412,0.6,"0"
"750","Mon, Jan 3","WSH","CHA",0.5,0.3,0.6,0.5,0.45,0.4,0.513513513513513,0.5,0.692307692307692,0.7,0.434782608695652,0.4,"1"
"751","Wed, Jan 5","WSH","HOU",0.513513513513513,0.4,0.625,0.5,0.45,0.4,0.263157894736842,0.1,0.4375,0.6,0.142857142857143,0.3,"0"
"752","Tue, Jan 11","WSH","OKC",0.5,0.5,0.588235294117647,0.4,0.409090909090909,0.3,0.333333333333333,0.3,0.4,0.4,0.277777777777778,0.3,"1"
